,source,target,weight
3988,PhoB,sbcD,-1
3989,PhoB,psiE,1
3990,PhoB,phnE,1
3991,PhoB,psiF,1
3992,PhoB,phoH,1
3993,PhoB,rcdB,1
3994,PhoB,cusA,1
3995,PhoB,prpR,-1
3996,PhoB,cusS,1
3997,PhoB,cusR,1
3998,PhoB,cusC,1
3999,PhoB,cusF,1
4000,PhoB,cusB,1
4001,PhoB,feaR,-1
4002,PhoB,rspR,1
4003,PhoB,asr,1
4004,PhoB,mipA,1
4005,PhoB,hiuH,1
4006,PhoB,msrP,1
4007,PhoB,msrQ,1
4008,PhoB,yegH,1
4009,XynR,yagA,-1
4010,XynR,yagB,-1
4011,XynR,insX,-1
4012,XynR,yagE,-1
4013,XynR,yagF,-1
4014,CadC,cadA,1
4015,CadC,cadB,1
4016,PuuR,puuC,-1
4017,PuuR,puuB,-1
4018,PuuR,puuR,-1
4019,PuuR,ymjE,-1
4020,PuuR,puuP,-1
4021,PuuR,puuA,-1
4022,PuuR,puuD,-1
4023,PuuR,puuE,-1
4024,RelBE,relB,-1
4025,RelBE,hokD,-1
4026,RelBE,relE,-1
4027,RacR,ydaS,-1
4028,RacR,ydaT,-1
4029,RacR,ydaU,-1
4030,RacR,ydaV,-1
4031,RacR,ydaW,-1
4032,RacR,rzpR,-1
4033,LacI,lacA,-1
4034,LacI,lacY,-1
4035,LacI,lacZ,-1
4036,IHF,aceA,1
4037,IHF,aceB,1
4038,IHF,aceK,1
4039,IHF,carA,0
4040,IHF,carB,0
4041,IHF,cysG,0
4042,IHF,cysH,1
4043,IHF,cysI,1
4044,IHF,cysJ,1
4045,IHF,dmsA,-1
4046,IHF,dmsB,-1
4047,IHF,dmsC,-1
4048,IHF,envZ,-1
4049,IHF,fhlA,1
4050,IHF,fimB,1
4051,IHF,fis,1
4052,IHF,fnr,1
4053,IHF,gcd,1
4054,IHF,glnH,1
4055,IHF,glnP,1
4056,IHF,glpQ,-1
4057,IHF,glpT,-1
4058,IHF,gltA,1
4059,IHF,gltB,1
4060,IHF,gltD,1
4061,IHF,ihfA,-1
4062,IHF,ihfB,-1
4063,IHF,hycA,1
4064,IHF,hycB,1
4065,IHF,hycC,1
4066,IHF,hycD,1
4067,IHF,hycE,1
4068,IHF,hycF,1
4069,IHF,hycG,1
4070,IHF,hycH,1
4071,IHF,hypA,1
4072,IHF,hypB,1
4073,IHF,hypC,1
4074,IHF,hypD,1
4075,IHF,hypE,1
4076,IHF,ilvA,0
4077,IHF,ilvD,0
4078,IHF,ilvE,0
4079,IHF,ilvM,0
4080,IHF,narG,1
4081,IHF,narH,1
4082,IHF,narI,1
4083,IHF,narJ,1
4084,IHF,narK,1
4085,IHF,ndh,-1
4086,IHF,nirB,0
4087,IHF,nirC,0
4088,IHF,nirD,0
4089,IHF,nmpC,-1
4090,IHF,ompC,-1
4091,IHF,ompR,-1
4092,IHF,pflB,1
4093,IHF,pstS,1
4094,IHF,phoU,1
4095,IHF,proV,1
4096,IHF,proW,1
4097,IHF,proX,1
4098,IHF,pspA,1
4099,IHF,pspB,1
4100,IHF,pspC,1
4101,IHF,pspD,1
4102,IHF,pspE,1
4103,IHF,pstA,1
4104,IHF,pstB,1
4105,IHF,pstC,1
4106,IHF,rpoH,1
4107,IHF,sodA,-1
4108,IHF,tdcA,1
4109,IHF,tdcB,1
4110,IHF,tdcC,1
4111,IHF,tdcD,1
4112,IHF,focA,1
4113,IHF,ilvL,0
4114,IHF,dusB,1
4115,IHF,fliA,-1
4116,IHF,fliZ,-1
4117,IHF,sufA,1
4118,IHF,osmY,-1
4119,IHF,acs,-1
4120,IHF,adiA,1
4121,IHF,gltF,1
4122,IHF,atoA,1
4123,IHF,nuoM,-1
4124,IHF,nuoF,-1
4125,IHF,nrfA,0
4126,IHF,yjbE,1
4127,IHF,yjbF,1
4128,IHF,yjbG,1
4129,IHF,yjbH,1
4130,IHF,actP,-1
4131,IHF,yjcH,-1
4132,IHF,nrfB,0
4133,IHF,nrfC,0
4134,IHF,nrfD,0
4135,IHF,nrfE,0
4136,IHF,nrfF,0
4137,IHF,nrfG,0
4138,IHF,nuoA,-1
4139,IHF,nuoB,-1
4140,IHF,nuoC,-1
4141,IHF,nuoE,-1
4142,IHF,nuoG,-1
4143,IHF,nuoH,-1
4144,IHF,nuoI,-1
4145,IHF,nuoJ,-1
4146,IHF,nuoK,-1
4147,IHF,nuoL,-1
4148,IHF,nuoN,-1
4149,IHF,plaR,-1
4150,IHF,yiaK,1
4151,IHF,yiaL,1
4152,IHF,yiaM,1
4153,IHF,yiaN,1
4154,IHF,yiaO,1
4155,IHF,lyxK,1
4156,IHF,sgbH,1
4157,IHF,sgbU,1
4158,IHF,sgbE,1
4159,IHF,ssuB,0
4160,IHF,norW,0
4161,IHF,hpt,-1
4162,IHF,micF,-1
4163,IHF,ilvX,0
4164,IHF,glmY,1
4165,IHF,ssuC,0
4166,IHF,ssuD,0
4167,IHF,ssuA,0
4168,IHF,ssuE,0
4169,IHF,csgG,1
4170,IHF,csgF,1
4171,IHF,csgE,1
4172,IHF,csgD,1
4173,IHF,paaZ,1
4174,IHF,paaA,1
4175,IHF,paaB,1
4176,IHF,paaC,1
4177,IHF,paaD,1
4178,IHF,paaE,1
4179,IHF,paaF,1
4180,IHF,paaG,1
4181,IHF,paaH,1
4182,IHF,paaI,1
4183,IHF,paaJ,1
4184,IHF,paaK,1
4185,IHF,sufE,1
4186,IHF,sufS,1
4187,IHF,sufD,1
4188,IHF,sufC,1
4189,IHF,sufB,1
4190,IHF,tcyJ,-1
4191,IHF,norV,0
4192,IHF,hycI,1
4193,IHF,tdcG,1
4194,IHF,tdcF,1
4195,IHF,tdcE,1
4196,IHF,ilvG,0
4197,IHF,narS,1
4198,LeuO,bglB,1
4199,LeuO,bglF,1
4200,LeuO,bglG,1
4201,LeuO,leuO,0
4202,LeuO,gltF,-1
4203,LeuO,cas2,1
4204,LeuO,ybeQ,-1
4205,LeuO,cas1,1
4206,LeuO,casE,1
4207,LeuO,casD,1
4208,LeuO,casC,1
4209,LeuO,casB,1
4210,LeuO,casA,1
4211,LeuO,yghR,-1
4212,LeuO,yghS,-1
4213,LeuO,yjjQ,1
4214,LeuO,bglJ,1
4215,NikR,nikR,-1
4216,NikR,nikA,-1
4217,NikR,nikB,-1
4218,NikR,nikC,-1
4219,NikR,nikD,-1
4220,NikR,nikE,-1
4221,LexA,dnaG,-1
4222,LexA,lexA,-1
4223,LexA,polB,-1
4224,LexA,ptrA,-1
4225,LexA,recA,-1
4226,LexA,recB,-1
4227,LexA,recD,-1
4228,LexA,recN,-1
4229,LexA,rpoD,-1
4230,LexA,rpsU,-1
4231,LexA,ssb,-1
4232,LexA,sulA,-1
4233,LexA,umuD,-1
4234,LexA,uvrA,-1
4235,LexA,uvrB,-1
4236,LexA,dinD,-1
4237,LexA,dinG,-1
4238,LexA,dinF,-1
4239,LexA,ybiB,-1
4240,LexA,yebG,-1
4241,LexA,sbmC,-1
4242,LexA,recX,-1
4243,LexA,tisB,-1
4244,LexA,ftsK,-1
4245,LexA,dinI,-1
4246,LexA,ydjM,-1
4247,LexA,yoaA,-1
4248,LexA,symE,-1
4249,LexA,ruvB,-1
4250,MazE,mazE,-1
4251,MazE,mazG,-1
4252,MazE,mazF,-1
4253,OxyR,fur,1
4254,OxyR,grxA,1
4255,OxyR,hemH,1
4256,OxyR,katG,1
4257,OxyR,metE,1
4258,OxyR,metR,1
4259,OxyR,oxyR,-1
4260,OxyR,poxB,1
4261,OxyR,rimK,-1
4262,OxyR,xthA,1
4263,OxyR,nfsA,-1
4264,OxyR,sufA,1
4265,OxyR,ahpC,1
4266,OxyR,ahpF,1
4267,OxyR,ychF,-1
4268,OxyR,trxC,1
4269,OxyR,ccp,1
4270,OxyR,znuB,1
4271,OxyR,ybjC,-1
4272,OxyR,oxyS,1
4273,OxyR,yjjZ,1
4274,OxyR,uof,1
4275,OxyR,isrC,-1
4276,OxyR,dsbG,1
4277,OxyR,ybjN,-1
4278,OxyR,hcr,1
4279,OxyR,hcp,1
4280,OxyR,sufE,1
4281,OxyR,sufS,1
4282,OxyR,sufD,1
4283,OxyR,sufC,1
4284,OxyR,sufB,1
4285,OxyR,znuA,1
4286,OxyR,znuC,1
4287,OxyR,zinT,1
4288,OxyR,flu,-1
4289,OxyR,elaB,0
4290,OxyR,mntH,1
4291,OxyR,fhuF,-1
4292,DicA,dicA,1
4293,DicA,dicC,-1
4294,DicA,ydfW,-1
4295,DicA,ydfX,-1
4296,MetJ,metA,-1
4297,MetJ,metB,-1
4298,MetJ,metC,-1
4299,MetJ,metE,-1
4300,MetJ,metF,-1
4301,MetJ,metL,-1
4302,MetJ,metR,-1
4303,MetJ,yeiB,-1
4304,MetJ,folE,-1
4305,MetJ,metQ,-1
4306,MetJ,metI,-1
4307,Mlc,crr,-1
4308,Mlc,malT,-1
4309,Mlc,manX,-1
4310,Mlc,manY,-1
4311,Mlc,manZ,-1
4312,Mlc,ptsG,-1
4313,Mlc,ptsH,-1
4314,Mlc,ptsI,-1
4315,Mlc,bidA,-1
4316,Mlc,mlc,-1
4317,HipB,hipB,-1
4318,HipB,hipA,-1
4319,HipB,mazE,-1
4320,HipB,relA,-1
4321,HipB,mazF,-1
4322,HipB,fadH,-1
4323,HipB,eutA,-1
4324,HipB,eutH,-1
4325,PunR,punC,1
4326,RpoN,fadL,-1
4327,RpoN,mutM,-1
4328,RpoN,nth,-1
4329,RpoN,yobF,-1
4330,RpoN,yfcZ,-1
4331,YciT,cusF,-1
4332,SrsR,fucA,1
4333,SrsR,fucI,1
4334,SrsR,fucK,1
4335,SrsR,fucO,1
4336,SrsR,fucP,1
4337,SrsR,fucR,1
4338,SrsR,fucU,1
4339,SrsR,dhaM,1
4340,SrsR,yafQ,1
4341,SrsR,dinJ,1
4342,SrsR,yafL,1
4343,SrsR,bluR,1
4344,SrsR,dhaL,1
4345,SrsR,dhaK,1
4346,SrsR,paaZ,1
4347,SrsR,paaA,1
4348,SrsR,paaB,1
4349,SrsR,paaC,1
4350,SrsR,paaD,1
4351,SrsR,paaE,1
4352,SrsR,paaF,1
4353,SrsR,paaG,1
4354,SrsR,paaH,1
4355,SrsR,paaI,1
4356,SrsR,paaJ,1
4357,SrsR,paaK,1
4358,SrsR,cdgI,1
4359,SrsR,yfdK,1
4360,SrsR,yfdL,1
4361,SrsR,yfdM,1
4362,SrsR,yfdN,1
4363,SrsR,yfdO,1
4364,SrsR,yfdP,1
4365,SrsR,yfdQ,1
4366,YiaU,yiaT,1
4367,YiaU,yiaV,1
4368,YiaU,yiaW,1
4369,CitR,ybdM,-1
4370,CitR,ybdN,-1
4371,CitR,citR,-1
4372,PtrR,yneG,1
4373,PtrR,glsB,1
4374,PtrR,sad,1
4375,FimZ,sfmA,1
4376,FimZ,sfmC,1
4377,FecI,fecA,1
4378,FecI,fecB,1
4379,FecI,fecC,1
4380,FecI,fecD,1
4381,FecI,fecE,1
4382,RpoE,ahpF,1
4383,RpoE,bacA,1
4384,RpoE,bamA,1
4385,RpoE,bamB,1
4386,RpoE,bamC,1
4387,RpoE,bamD,1
4388,RpoE,bamE,1
4389,RpoE,bepA,1
4390,RpoE,cca,1
4391,RpoE,clpX,1
4392,RpoE,cyaR,1
4393,RpoE,degP,1
4394,RpoE,der,1
4395,RpoE,dnaE,1
4396,RpoE,dolP,1
4397,RpoE,dsbC,1
4398,RpoE,eptB,1
4399,RpoE,essD,1
4400,RpoE,fabZ,1
4401,RpoE,fkpA,1
4402,RpoE,ftnB,1
4403,RpoE,fusA,1
4404,RpoE,greA,1
4405,RpoE,gspA,1
4406,RpoE,gspB,1
4407,RpoE,hcp,1
4408,RpoE,hcr,1
4409,RpoE,hpf,1
4410,RpoE,lhr,1
4411,RpoE,lon,1
4412,RpoE,lptA,1
4413,RpoE,lptB,1
4414,RpoE,lptD,1
4415,RpoE,lpxA,1
4416,RpoE,lpxB,1
4417,RpoE,lpxD,1
4418,RpoE,lpxP,1
4419,RpoE,lyxK,1
4420,RpoE,malQ,1
4421,RpoE,micA,1
4422,RpoE,micL,1
4423,RpoE,mscM,1
4424,RpoE,mzrA,1
4425,RpoE,narV,1
4426,RpoE,narW,1
4427,RpoE,opgG,1
4428,RpoE,opgH,1
4429,RpoE,plsB,1
4430,RpoE,prfB,1
4431,RpoE,psd,1
4432,RpoE,ptsN,1
4433,RpoE,rapZ,1
4434,RpoE,recJ,1
4435,RpoE,recR,1
4436,RpoE,rfaD,1
4437,RpoE,rnhB,1
4438,RpoE,rnlB,1
4439,RpoE,rpoD,1
4440,RpoE,rpoE,1
4441,RpoE,rpoH,1
4442,RpoE,rpoN,1
4443,RpoE,rrrD,1
4444,RpoE,rseA,1
4445,RpoE,rseB,1
4446,RpoE,rseC,1
4447,RpoE,rseP,1
4448,RpoE,rutR,1
4449,RpoE,rybB,1
4450,RpoE,rzpD,1
4451,RpoE,sbmA,1
4452,RpoE,sgbE,1
4453,RpoE,sgbH,1
4454,RpoE,sgbU,1
4455,RpoE,sixA,1
4456,RpoE,skp,1
4457,RpoE,tufA,1
4458,RpoE,uspD,1
4459,RpoE,waaC,1
4460,RpoE,waaF,1
4461,RpoE,waaL,1
4462,RpoE,wza,1
4463,RpoE,wzb,1
4464,RpoE,wzc,1
4465,RpoE,yaiW,1
4466,RpoE,ybaB,1
4467,RpoE,ybfG,1
4468,RpoE,ydhI,1
4469,RpoE,ydhJ,1
4470,RpoE,ydhK,1
4471,RpoE,yeaY,1
4472,RpoE,yfeK,1
4473,RpoE,yfeS,1
4474,RpoE,yfeX,1
4475,RpoE,yfeY,1
4476,RpoE,yfgD,1
4477,RpoE,yggN,1
4478,RpoE,yghF,1
4479,RpoE,ygiM,1
4480,RpoE,yhjJ,1
4481,RpoE,yiaK,1
4482,RpoE,yiaL,1
4483,RpoE,yiaM,1
4484,RpoE,yiaN,1
4485,RpoE,yiaO,1
4486,RpoE,yicI,1
4487,RpoE,yicJ,1
4488,RpoE,yidQ,1
4489,RpoE,yieE,1
4490,RpoE,yieF,1
4491,RpoE,yiiS,1
4492,RpoE,yqjA,1
4493,RpoE,ytfJ,1
4494,FliA,aer,1
4495,FliA,cheB,1
4496,FliA,cheR,1
4497,FliA,cheY,1
4498,FliA,cheZ,1
4499,FliA,fliA,1
4500,FliA,fliC,1
4501,FliA,fliD,1
4502,FliA,fliL,1
4503,FliA,fliM,1
4504,FliA,fliN,1
4505,FliA,fliO,1
4506,FliA,fliP,1
4507,FliA,fliQ,1
4508,FliA,fliR,1
4509,FliA,fliS,1
4510,FliA,fliT,1
4511,FliA,fliX,1
4512,FliA,fliZ,1
4513,FliA,tap,1
4514,FliA,tar,1
4515,FliA,tcyJ,1
4516,FliA,trg,1
4517,FliA,tsr,1
4518,FliA,ves,1
4519,RpoH,alaU,1
4520,RpoH,alaV,1
4521,RpoH,bidA,1
4522,RpoH,can,1
4523,RpoH,cas2,1
4524,RpoH,clpB,1
4525,RpoH,clpP,1
4526,RpoH,clpX,1
4527,RpoH,creA,1
4528,RpoH,creB,1
4529,RpoH,creC,1
4530,RpoH,crr,1
4531,RpoH,dnaJ,1
4532,RpoH,dnaK,1
4533,RpoH,fkpB,1
4534,RpoH,ftsH,1
4535,RpoH,fxsA,1
4536,RpoH,gapA,1
4537,RpoH,gltT,1
4538,RpoH,grpE,1
4539,RpoH,hemW,1
4540,RpoH,hflC,1
4541,RpoH,hflK,1
4542,RpoH,hflX,1
4543,RpoH,hfq,1
4544,RpoH,holC,1
4545,RpoH,hslO,1
4546,RpoH,hslR,1
4547,RpoH,hslU,1
4548,RpoH,hslV,1
4549,RpoH,htpG,1
4550,RpoH,htpX,1
4551,RpoH,ibpA,1
4552,RpoH,ibpB,1
4553,RpoH,ileS,1
4554,RpoH,ileU,1
4555,RpoH,ileV,1
4556,RpoH,ispH,1
4557,RpoH,lapA,1
4558,RpoH,lapB,1
4559,RpoH,lnt,1
4560,RpoH,lspA,1
4561,RpoH,mbiA,1
4562,RpoH,metA,1
4563,RpoH,miaA,1
4564,RpoH,mlc,1
4565,RpoH,mutL,1
4566,RpoH,mutM,1
4567,RpoH,narP,1
4568,RpoH,nfuA,1
4569,RpoH,nusB,1
4570,RpoH,pgpA,1
4571,RpoH,phoP,1
4572,RpoH,phoQ,1
4573,RpoH,pncC,1
4574,RpoH,pphA,1
4575,RpoH,ppiD,1
4576,RpoH,ptsH,1
4577,RpoH,ptsI,1
4578,RpoH,pyrF,1
4579,RpoH,rapA,1
4580,RpoH,rdgB,1
4581,RpoH,rfaD,1
4582,RpoH,ribE,1
4583,RpoH,rlmE,1
4584,RpoH,rpoD,1
4585,RpoH,rrfB,1
4586,RpoH,rrfD,1
4587,RpoH,rrfF,1
4588,RpoH,rrfH,1
4589,RpoH,rrlB,1
4590,RpoH,rrlD,1
4591,RpoH,rrlH,1
4592,RpoH,rrsB,1
4593,RpoH,rrsD,1
4594,RpoH,rrsH,1
4595,RpoH,sdaA,1
4596,RpoH,sdsR,1
4597,RpoH,thiL,1
4598,RpoH,thrV,1
4599,RpoH,topA,1
4600,RpoH,tpke11,1
4601,RpoH,trmA,1
4602,RpoH,tyrR,1
4603,RpoH,valS,1
4604,RpoH,waaC,1
4605,RpoH,waaF,1
4606,RpoH,waaL,1
4607,RpoH,yafD,1
4608,RpoH,yafE,1
4609,RpoH,ybeX,1
4610,RpoH,ybeY,1
4611,RpoH,ybeZ,1
4612,RpoH,yciH,1
4613,RpoH,ycjF,1
4614,RpoH,ycjX,1
4615,RpoH,ydhQ,1
4616,RpoH,yeaD,1
4617,RpoH,yhdN,1
4618,RpoH,yjaZ,1
4619,RpoH,zntR,1
4620,RpoS,aceE,1
4621,RpoS,aceF,1
4622,RpoS,acnA,1
4623,RpoS,acs,1
4624,RpoS,actP,1
4625,RpoS,ada,1
4626,RpoS,adhE,1
4627,RpoS,aidB,1
4628,RpoS,aldB,1
4629,RpoS,alkA,1
4630,RpoS,alkB,1
4631,RpoS,ansP,1
4632,RpoS,araF,1
4633,RpoS,araG,1
4634,RpoS,araH,1
4635,RpoS,ariR,1
4636,RpoS,artI,1
4637,RpoS,artM,1
4638,RpoS,artP,1
4639,RpoS,artQ,1
4640,RpoS,asr,1
4641,RpoS,astA,1
4642,RpoS,astB,1
4643,RpoS,astC,1
4644,RpoS,astD,1
4645,RpoS,astE,1
4646,RpoS,blc,1
4647,RpoS,blr,1
4648,RpoS,bolA,1
4649,RpoS,btsT,1
4650,RpoS,btuF,1
4651,RpoS,cbpA,1
4652,RpoS,cbpM,1
4653,RpoS,cfa,1
4654,RpoS,crr,1
4655,RpoS,csgA,1
4656,RpoS,csgB,1
4657,RpoS,csgC,1
4658,RpoS,csgD,1
4659,RpoS,csgE,1
4660,RpoS,csgF,1
4661,RpoS,csgG,1
4662,RpoS,csiE,1
4663,RpoS,csrA,1
4664,RpoS,cyaR,1
4665,RpoS,dgcC,1
4666,RpoS,dmsD,1
4667,RpoS,dnaN,1
4668,RpoS,dps,1
4669,RpoS,ecnB,1
4670,RpoS,elaB,1
4671,RpoS,epd,1
4672,RpoS,evgA,1
4673,RpoS,evgL,1
4674,RpoS,evgS,1
4675,RpoS,fadL,1
4676,RpoS,fau,1
4677,RpoS,fbaA,1
4678,RpoS,fbaB,1
4679,RpoS,fic,1
4680,RpoS,folK,1
4681,RpoS,frdA,1
4682,RpoS,frdB,1
4683,RpoS,frdC,1
4684,RpoS,frdD,1
4685,RpoS,ftsA,1
4686,RpoS,ftsQ,1
4687,RpoS,ftsZ,1
4688,RpoS,fumC,1
4689,RpoS,gabD,1
4690,RpoS,gabP,1
4691,RpoS,gabT,1
4692,RpoS,gadA,1
4693,RpoS,gadB,1
4694,RpoS,gadC,1
4695,RpoS,gadE,1
4696,RpoS,gadF,1
4697,RpoS,gadW,1
4698,RpoS,gadX,1
4699,RpoS,gadY,1
4700,RpoS,galE,1
4701,RpoS,galK,1
4702,RpoS,galM,1
4703,RpoS,galT,1
4704,RpoS,gapA,1
4705,RpoS,glaH,1
4706,RpoS,glgA,1
4707,RpoS,glgC,1
4708,RpoS,glgP,1
4709,RpoS,glgS,1
4710,RpoS,glk,1
4711,RpoS,glsA,1
4712,RpoS,gltB,1
4713,RpoS,gltD,1
4714,RpoS,gltF,1
4715,RpoS,gpmA,1
4716,RpoS,gyrB,1
4717,RpoS,hchA,1
4718,RpoS,hdeA,1
4719,RpoS,hdeB,1
4720,RpoS,hdeD,1
4721,RpoS,hmp,1
4722,RpoS,htrE,1
4723,RpoS,hyaA,1
4724,RpoS,hyaB,1
4725,RpoS,hyaC,1
4726,RpoS,hyaD,1
4727,RpoS,hyaE,1
4728,RpoS,hyaF,1
4729,RpoS,ihfA,1
4730,RpoS,ihfB,1
4731,RpoS,ilvY,1
4732,RpoS,katE,1
4733,RpoS,lhgD,1
4734,RpoS,lpd,1
4735,RpoS,luxS,1
4736,RpoS,mdtE,1
4737,RpoS,mdtF,1
4738,RpoS,metK,1
4739,RpoS,micF,1
4740,RpoS,mlrA,1
4741,RpoS,mnmG,1
4742,RpoS,msyB,1
4743,RpoS,mtn,1
4744,RpoS,murP,1
4745,RpoS,murQ,1
4746,RpoS,murR,1
4747,RpoS,mutS,1
4748,RpoS,nhaA,1
4749,RpoS,nhaR,1
4750,RpoS,ompF,1
4751,RpoS,osmB,1
4752,RpoS,osmC,1
4753,RpoS,osmE,1
4754,RpoS,osmF,1
4755,RpoS,osmY,1
4756,RpoS,otsA,1
4757,RpoS,otsB,1
4758,RpoS,oxyR,1
4759,RpoS,pabA,1
4760,RpoS,patA,1
4761,RpoS,pcnB,1
4762,RpoS,pdeR,1
4763,RpoS,pdhR,1
4764,RpoS,pfkA,1
4765,RpoS,pfkB,1
4766,RpoS,pgi,1
4767,RpoS,pgk,1
4768,RpoS,phoU,1
4769,RpoS,phr,1
4770,RpoS,poxB,1
4771,RpoS,pphA,1
4772,RpoS,pqiA,1
4773,RpoS,pqiB,1
4774,RpoS,pqiC,1
4775,RpoS,proP,1
4776,RpoS,proV,1
4777,RpoS,proW,1
4778,RpoS,proX,1
4779,RpoS,pstA,1
4780,RpoS,pstB,1
4781,RpoS,pstC,1
4782,RpoS,pstS,1
4783,RpoS,puuA,1
4784,RpoS,puuD,1
4785,RpoS,puuP,1
4786,RpoS,puuR,1
4787,RpoS,recF,1
4788,RpoS,rhaR,1
4789,RpoS,rhaS,1
4790,RpoS,rpoE,1
4791,RpoS,rpoH,1
4792,RpoS,rraA,1
4793,RpoS,rsd,1
4794,RpoS,rseA,1
4795,RpoS,rseB,1
4796,RpoS,rseC,1
4797,RpoS,rseD,1
4798,RpoS,rsmG,1
4799,RpoS,rssA,1
4800,RpoS,rssB,1
4801,RpoS,ryjA,1
4802,RpoS,sdhX,1
4803,RpoS,sdsN,1
4804,RpoS,sdsR,1
4805,RpoS,setA,1
4806,RpoS,sgrS,1
4807,RpoS,sgrT,1
4808,RpoS,sodC,1
4809,RpoS,speB,1
4810,RpoS,sra,1
4811,RpoS,ssrS,1
4812,RpoS,sucA,1
4813,RpoS,sucB,1
4814,RpoS,sucC,1
4815,RpoS,sucD,1
4816,RpoS,talA,1
4817,RpoS,tktB,1
4818,RpoS,tolC,1
4819,RpoS,topA,1
4820,RpoS,treA,1
4821,RpoS,uspB,1
4822,RpoS,xapA,1
4823,RpoS,xapB,1
4824,RpoS,xthA,1
4825,RpoS,yabI,1
4826,RpoS,yadS,1
4827,RpoS,yadV,1
4828,RpoS,ybaT,1
4829,RpoS,ybgA,1
4830,RpoS,ybjP,1
4831,RpoS,ycgZ,1
4832,RpoS,yciT,1
4833,RpoS,yciZ,1
4834,RpoS,yddG,1
4835,RpoS,ydhT,1
4836,RpoS,ydhU,1
4837,RpoS,ydhV,1
4838,RpoS,ydhW,1
4839,RpoS,ydhX,1
4840,RpoS,ydhY,1
4841,RpoS,yehW,1
4842,RpoS,yehX,1
4843,RpoS,yehY,1
4844,RpoS,yeiL,1
4845,RpoS,yggE,1
4846,RpoS,ygiB,1
4847,RpoS,ygiC,1
4848,RpoS,yhfG,1
4849,RpoS,yhiD,1
4850,RpoS,yiaG,1
4851,RpoS,yihG,1
4852,RpoS,yjcH,1
4853,RpoS,ymgA,1
4854,RpoS,ymgC,1
4855,RpoS,ymiC,1
4856,RpoS,ymjE,1
4857,RpoS,ynfE,1
4858,RpoS,ynfF,1
4859,RpoS,ynfG,1
4860,RpoS,ynfH,1
4861,RpoS,ytfK,1
4862,RpoN,astA,1
4863,RpoN,astB,1
4864,RpoN,astC,1
4865,RpoN,astD,1
4866,RpoN,astE,1
4867,RpoN,fdhF,1
4868,RpoN,fhlA,1
4869,RpoN,focB,1
4870,RpoN,glmY,1
4871,RpoN,glnA,1
4872,RpoN,glnG,1
4873,RpoN,glnH,1
4874,RpoN,glnL,1
4875,RpoN,glnP,1
4876,RpoN,glnQ,1
4877,RpoN,glnZ,1
4878,RpoN,glpQ,1
4879,RpoN,gnsA,1
4880,RpoN,hycA,1
4881,RpoN,hycB,1
4882,RpoN,hycC,1
4883,RpoN,hycD,1
4884,RpoN,hycE,1
4885,RpoN,hycF,1
4886,RpoN,hycG,1
4887,RpoN,hycH,1
4888,RpoN,hycI,1
4889,RpoN,hydN,1
4890,RpoN,hyfA,1
4891,RpoN,hyfB,1
4892,RpoN,hyfC,1
4893,RpoN,hyfD,1
4894,RpoN,hyfE,1
4895,RpoN,hyfF,1
4896,RpoN,hyfG,1
4897,RpoN,hyfH,1
4898,RpoN,hyfI,1
4899,RpoN,hyfJ,1
4900,RpoN,hyfR,1
4901,RpoN,hypA,1
4902,RpoN,hypB,1
4903,RpoN,hypC,1
4904,RpoN,hypD,1
4905,RpoN,hypE,1
4906,RpoN,hypF,1
4907,RpoN,ibpB,1
4908,RpoN,nac,1
4909,RpoN,norV,1
4910,RpoN,norW,1
4911,RpoN,patA,1
4912,RpoN,pspA,1
4913,RpoN,pspB,1
4914,RpoN,pspC,1
4915,RpoN,pspD,1
4916,RpoN,pspE,1
4917,RpoN,pspG,1
4918,RpoN,pspH,1
4919,RpoN,relA,1
4920,RpoN,rpoE,1
4921,RpoN,rpoH,1
4922,RpoN,rseA,1
4923,RpoN,rseB,1
4924,RpoN,rseC,1
4925,RpoN,rseD,1
4926,RpoN,rtcA,1
4927,RpoN,rtcB,1
4928,RpoN,xapB,1
4929,RpoN,xdhA,1
4930,RpoN,xdhB,1
4931,RpoN,xdhC,1
4932,RpoD,accA,1
4933,RpoD,accB,1
4934,RpoD,accC,1
4935,RpoD,accD,1
4936,RpoD,aceA,1
4937,RpoD,aceB,1
4938,RpoD,aceE,1
4939,RpoD,aceF,1
4940,RpoD,aceK,1
4941,RpoD,acnA,1
4942,RpoD,acnB,1
4943,RpoD,acpP,1
4944,RpoD,acpS,1
4945,RpoD,acrA,1
4946,RpoD,acrB,1
4947,RpoD,acrZ,1
4948,RpoD,ada,1
4949,RpoD,adeD,1
4950,RpoD,adhE,1
4951,RpoD,adiA,1
4952,RpoD,agaA,1
4953,RpoD,agaB,1
4954,RpoD,agaC,1
4955,RpoD,agaD,1
4956,RpoD,agaI,1
4957,RpoD,agaR,1
4958,RpoD,agaS,1
4959,RpoD,agaV,1
4960,RpoD,agaW,1
4961,RpoD,ahpC,1
4962,RpoD,ahpF,1
4963,RpoD,aidB,1
4964,RpoD,alaE,1
4965,RpoD,alaU,1
4966,RpoD,alaV,1
4967,RpoD,aldA,1
4968,RpoD,alkA,1
4969,RpoD,alsA,1
4970,RpoD,alsB,1
4971,RpoD,alsC,1
4972,RpoD,alsE,1
4973,RpoD,alsR,1
4974,RpoD,amiA,1
4975,RpoD,amiB,1
4976,RpoD,ampG,1
4977,RpoD,ansB,1
4978,RpoD,apt,1
4979,RpoD,araA,1
