"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250"
"p1k_00199",0,0,0,0,-0.000160171419182696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000101001245518189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000513894075956997,0,0,0,0,-0.000228990759628825,0,0,0,0,0,0,0,0,0,0,0.000136379575458833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000661340160390063,0,0,0,0,0,0,0,4.18335214759908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.77844203845807e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000962065049328744,0,0,0,0,0,-0.00013122263894529,0,0,0.000245285466451199,0,-0.000831007953852884,0,0.00563892058594866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108129106245232,0,0,0,-0.00184929358505711,0,0,0,0,0,0.00394463626729075,0,0,0,0.000593365333878691,0,0,0,-0.000266333143336843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000343666041880578,0,0,0,0,0,-0.000349846582076661,0,0.00165624751193936,0,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000234461438018663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021003521037076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000318624831187046,0,0,0,0,0,0,0,-4.93074578978301e-05,0,0,0,0,0,0,0,0.000608588616059479,0,0,-0.000380463658485197,0,0.00584534134355518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259502469525737,0,0,0,0,0,0.00514975176997203,0,0,0,0.00133241429961685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167314052767768,0,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000135717042164853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104314036851647,0,0.000150186408486961,0,0,0,0,0,0,0,0,-0.00382783601796059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084853008580256,0,0,0,0,0,0,0,-0.00140342887850673,0,0,0,0.000419385925471497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260148170529039,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16742181041608e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35463738652939e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.000913806606801316,0,0.000488961382672903,0,0,0,0,0,0,0,0,-0.00357697425164157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000723156288798456,0,0,0,0,0,0,0,-0.00126590571218221,0,0,0,0.000460569771903747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019514656658157,0,0.000215044404006675,0,0,0,0,0,0,0,0,0,0
"p1k_00203",0,-0.000268851784041689,0,0,0,0,-0.000199806004316185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000530556755580262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13821116458218e-05,-0.000116702576194635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54194542617561e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000130354862612469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000245720362205816,0,0,0,0,0,0,0,0,0,-1.9955050737435e-05,0.000218410325521106,0,0,1.5281884961444e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000342883931550695,0,0,0,0.00259856895136306,0,0,0,0,0,0,0,0,0,0,0,0,-0.000738905967468936,0,0,0,0,0,0,0,0,0,0,0,0.00029501402790555,0,0,0,0,0,0,0,0.000590594783560681,0,0,0,0,0,0,0,0,0,0,0
"p1k_00204",0,0,0,0,-1.58576749609716e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000875564092657605,0,0,0,0.00018668707050336,0,0,0,0,0,0,0,0,0,0,0.000875300168649234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000262596959999322,-3.26026583950544e-05,0,0,0,0,0,-6.96391053709596e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000149350087094282,5.42337975304467e-05,0,0,-4.19421831242522e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000234579596577657,0,0,0,0,0,0,0,0,0,0,0,0,0.000277522236297917,0,0,0,0,0,-0.000193505728789528,0,0,0,0,0,0,0.000265556451215844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283591863630237,0.000192196112167082,0,0,0,0,0,0,0,0,0,0.00039801403783978,0,-5.24507035102816e-05,0,0,0,0,0,0,0,0,0,0.00107127649323132,0,0,0,0,0,0,0,0,0,0.000671069058450078,0,0,0,0,0,0,0,0.00100849332728017,0,0,0
"p1k_00205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00183104290212798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72996826553659e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00020752076997891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682871858788129,0,-9.36685900007955e-05,0,0,0,0,0,0,0,5.31688834372358e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000395179679645213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00241631867335651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124541004960802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67966444770449e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86657557661402e-05,0,0,0,0,0,0,0,0,0,0,0,-4.12359044014265e-05,0,0,0,0,0,0,0,0,0,0,0,8.59170396222058e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039726022963689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223912611641877,0,0,0,0,0,0,0,-0.00230032904751408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030621261247762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000167722097945789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.32178304196315e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000162472778880192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40283998564462e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000503671829616057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00208",0,0,0,0,0,-3.79411859382072e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07387794795636e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.37805865399209e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00035253233036297,0,0,0,0,0,0,0,0,0,0,-0.000309986079098764,0
"p1k_00209",0,0,0,0,0,0,0,-0.00019843149154155,0,0,0,0,0,0,0,0,0,0,0,0,-1.85079601242059e-05,-0.000135573632207726,0,0,0,1.34779998394628e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93695000416549e-05,0,0,0,0,0,0,0,0,0,0,0,1.7962377171303e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000192681708554512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173233965977337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134627240497031,0,0,0,0,0,0,0,-5.42520600466858e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000792151603008115,0,0,0.00606681378539589,0,0,0,0,0,0,0,0.00062056753311238,0,0,0,0,0.00118580839574767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000338002410755502,0,0,0,0,0,0,0,0,0,0,-0.000332919242032013,0,0
"p1k_00210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00037095443841038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000315114998359683,0,0,0,0,0,0.000275022154166956,0,0,-7.82626202296137e-05,0.000207565927168217,0,0,0.000433475839477785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216977643190711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.11204261887935e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138303584331766,0,0,0,0,0,0,0,0,0,0,5.47782470421909e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164156877882394,0,0,0,0,0,0,0,0,0,0,5.38242955625669e-05,0,0,0.000937485110595155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01192447424591e-05,0,0,0,0,0.000216125601371461,0,0,0,0,0,0,0,0,0.000957296359850982,0.00192545571848518,0,0,0.00677774881891917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076716876583181,0,0,0,0,0,0,0,0,0,0,0,0,4.6322743448061e-05,0,0,0,-7.15883420670032e-05,0,-0.000371214884080844,0,0,0,0,0,0,0,0,0,0,0
"p1k_00211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000133398618723534,0,0,0,0,0,-3.6746891045537e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309010074104837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16068026573609e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138121406973333,0,0,0,0,0,0,0,0,0,0,-0.00446894223469699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000449416912175768,0,0,0,0,0,0,0,-0.00175094899597056,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000532630516293929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325668900318492,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27778143834016e-05,0.000142787306609221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7350478877017e-05,0,0,0,0,0,0,0,0,0,0,4.08675521828547e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000110373948832208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123290125677264,0,0,0,0,0,0,0,0,0,0,-0.00462537276060998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403299033806691,0,0,0,0,0,0,0,-0.00194933533146825,0,0,0,0.0004644715146991,0,0,0,0,0,0,0,0,0,-0.0002446790457118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00305739458622877,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00213",0,0,0,0,0,0,0,0,0,0,-4.39151236970157e-05,-0.000415371508333528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11715924108378e-05,8.59961820492676e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366012355513054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172692879779538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.41964443454733e-05,0,0,0,0,0,0,0,0,-5.13124345933446e-05,0,-3.77507521380363e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000123311781844891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49195937476626e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329628147094648,0,0,0,0,-0.000296786152402374,0,0,0,0,0,0,0,-0.000568371630825537,0,0,0,0,0,0,0,0,0,0.00245179676045429,0,0,0,0,0,0,0,0,0,0,0,-0.0011211500657462,0,0,0,0,0,0,0,0,0
"p1k_00214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95482008178274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000277651736758217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000139235621712286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012432754270618,-7.53918925171589e-05,0,0,0,0,0,0,0,0,0,0,-0.000174142315193774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000560456286486417,0,0,0,0.00373791700009747,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142625078478898,0,0,0,0,0,0,0,0,0,0.000842220955499184,0,0,0,0,0,0,0,0,0,0.000624069991544665,0,0,0,0,0,0,0,0.000176130381563641,0,0.00119529237966287,0
"p1k_00215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54129565387763e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000171011598958671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9455435006426e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016994133708265,0,0,0,0,0,0,0,0.000561467604503588,0,0.00135962037891202,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.65326855215793e-05,0,0,0,0,0,0,0,0,0,-1.84723323586045e-06,0,0,0,0,0,0,0,0,0,0,-0.000134131457980945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113645330758183,0,0.000205773688326511,0.00201613629275555,0,0,0,0,0,0,0,0,0,0.00060215635232412,0,0,0.000429077928932646,-0.000925772879076864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26252193576246e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172503100819738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911570752154512,0,0.00092457936414673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000112756176702247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000479312529302319,0,0.000371422768436637,0.00150571903812791,0,0,0,0,0,0,0,0,0,0.000254561835105933,0,0,0,-0.000683188513289781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159728064527286,0
"p1k_00217",1.90445618178289e-05,0,0,0,0,0,0,-8.44560187383576e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000293373115846299,0,6.04642089370986e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000403741154831624,0,-2.08166941929816e-05,0,0,0,0.00027281427468666,0,0.000225326727143855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86531136192859e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000470232186220083,0,0,0,0,0,0,0,0,0,0,0,0.000266545038465347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.47805759099632e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833233390527696,0,-0.000717049461703473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000546530697030076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178914884110283,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000305528099401046,0,-0.000549606650949893,0,0,-0.00114206018245741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.20404607483465e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316431826728445,0,0,0,0,0,0,0.000330464644237901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134060171830264,0,-0.000115956461454001,0,0,0,0,-0.000104625129122924,0,0,0,0,0,0,0.000612515210715189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62316610546068e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16206217204221e-05,0,0,0,0,0,0,0,0,0.00458408599785264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324925458600104,0,0,0,0,0,0.000216077212382573,0,0,0,0,0,0,0,0,0.000106345297424331,0,0,0,0,0,0,0,-0.00362925484403755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"p1k_00219",0,-3.93808823070257e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156025300670915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148955527321641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000572509698827919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70734791601658e-05,0,0,0,0,-0.00038553967197066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597463454580624,0,0,0,0,0,0,-1.39140039272385e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000506856230094826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000607431922162242,0,0,0,-0.000504481985488421,6.52560469197865e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00041983912181153,0,0,0,0,0,-0.00024564773308294,0,0
